,Created_at,Ids,Text
1392,Sat Mar 20 15:26:43 +0000 2021,1373294943104503809,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1393,Sat Mar 20 15:26:44 +0000 2021,1373294944547262467,"RT @BCCI: 5th T20I. 19.5: J Archer to V Kohli (79), 4 runs, 223/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1394,Sat Mar 20 15:26:44 +0000 2021,1373294944647933955,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1395,Sat Mar 20 15:26:44 +0000 2021,1373294946690560007,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1396,Sat Mar 20 15:26:45 +0000 2021,1373294949781794819,"RT @BCCI: 5th T20I. 19.5: J Archer to V Kohli (79), 4 runs, 223/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1397,Sat Mar 20 15:26:45 +0000 2021,1373294951639883778,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1398,Sat Mar 20 15:26:45 +0000 2021,1373294951673466880,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1399,Sat Mar 20 15:26:45 +0000 2021,1373294952088694788,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1400,Sat Mar 20 15:26:45 +0000 2021,1373294952340365318,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1401,Sat Mar 20 15:26:46 +0000 2021,1373294952994631681,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1402,Sat Mar 20 15:26:46 +0000 2021,1373294953384747013,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1403,Sat Mar 20 15:26:46 +0000 2021,1373294954936553472,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1404,Sat Mar 20 15:26:47 +0000 2021,1373294959982374921,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1405,Sat Mar 20 15:26:47 +0000 2021,1373294960636612618,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1406,Sat Mar 20 15:26:48 +0000 2021,1373294961399980041,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
1407,Sat Mar 20 15:26:49 +0000 2021,1373294965510529025,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1408,Sat Mar 20 15:26:49 +0000 2021,1373294965539835904,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1409,Sat Mar 20 15:26:49 +0000 2021,1373294966550589443,"RT @BCCI: 5th T20I. 19.3: J Archer to V Kohli (73), 4 runs, 217/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1410,Sat Mar 20 15:26:49 +0000 2021,1373294966923882503,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1411,Sat Mar 20 15:26:49 +0000 2021,1373294967477563392,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1412,Sat Mar 20 15:26:49 +0000 2021,1373294968756858890,"RT @BCCI: 5th T20I. 18.5: C Jordan to V Kohli (67), 4 runs, 210/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1413,Sat Mar 20 15:26:49 +0000 2021,1373294968895275013,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1414,Sat Mar 20 15:26:51 +0000 2021,1373294976323309579,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1415,Sat Mar 20 15:26:51 +0000 2021,1373294977254494210,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1416,Sat Mar 20 15:26:52 +0000 2021,1373294979892748296,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1417,Sat Mar 20 15:26:53 +0000 2021,1373294983449481223,"RT @BCCI: 5th T20I. 19.3: J Archer to V Kohli (73), 4 runs, 217/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1418,Sat Mar 20 15:26:53 +0000 2021,1373294984359649281,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1419,Sat Mar 20 15:26:53 +0000 2021,1373294985483722754,"RT @BCCI: 5th T20I. 18.5: C Jordan to V Kohli (67), 4 runs, 210/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1420,Sat Mar 20 15:26:54 +0000 2021,1373294988642033664,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1421,Sat Mar 20 15:26:54 +0000 2021,1373294988977577995,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1422,Sat Mar 20 15:26:54 +0000 2021,1373294990424633351,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1423,Sat Mar 20 15:26:54 +0000 2021,1373294990403665921,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1424,Sat Mar 20 15:26:55 +0000 2021,1373294994224648198,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1425,Sat Mar 20 15:26:56 +0000 2021,1373294994950254592,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1426,Sat Mar 20 15:26:56 +0000 2021,1373294995344519168,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1427,Sat Mar 20 15:26:57 +0000 2021,1373294998997716997,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
1428,Sat Mar 20 15:26:57 +0000 2021,1373295002999271433,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1429,Sat Mar 20 15:26:58 +0000 2021,1373295005780049925,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1430,Sat Mar 20 15:26:59 +0000 2021,1373295008799813639,"RT @BCCI: 5th T20I. 16.3: C Jordan to H Pandya (21), 4 runs, 177/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1431,Sat Mar 20 15:27:01 +0000 2021,1373295016840359937,"RT @BCCI: 5th T20I. 17.5: M Wood to V Kohli (61), 4 runs, 191/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1432,Sat Mar 20 15:27:01 +0000 2021,1373295017750454276,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1433,Sat Mar 20 15:27:01 +0000 2021,1373295017691807744,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1434,Sat Mar 20 15:27:01 +0000 2021,1373295017779818497,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1435,Sat Mar 20 15:27:02 +0000 2021,1373295023953825806,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1436,Sat Mar 20 15:27:03 +0000 2021,1373295025421881347,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1437,Sat Mar 20 15:27:03 +0000 2021,1373295026722107394,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1438,Sat Mar 20 15:27:03 +0000 2021,1373295026747273221,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1439,Sat Mar 20 15:27:04 +0000 2021,1373295029125443587,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1440,Sat Mar 20 15:27:04 +0000 2021,1373295030765383687,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1441,Sat Mar 20 15:27:04 +0000 2021,1373295031725871104,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1442,Sat Mar 20 15:27:06 +0000 2021,1373295039439245313,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1443,Sat Mar 20 15:27:06 +0000 2021,1373295039661535235,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1444,Sat Mar 20 15:27:07 +0000 2021,1373295042060718081,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
1445,Sat Mar 20 15:27:07 +0000 2021,1373295043818098692,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1446,Sat Mar 20 15:27:08 +0000 2021,1373295046485635073,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1447,Sat Mar 20 15:27:08 +0000 2021,1373295047064440833,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1448,Sat Mar 20 15:27:09 +0000 2021,1373295049438425094,"RT @BCCI: 5th T20I. 16.3: C Jordan to H Pandya (21), 4 runs, 177/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1449,Sat Mar 20 15:27:09 +0000 2021,1373295049904025609,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1450,Sat Mar 20 15:27:10 +0000 2021,1373295054404657155,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1451,Sat Mar 20 15:27:10 +0000 2021,1373295054710771717,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1452,Sat Mar 20 15:27:10 +0000 2021,1373295057265061894,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1453,Sat Mar 20 15:27:12 +0000 2021,1373295061891358724,"RT @BCCI: 5th T20I. 19.5: J Archer to V Kohli (79), 4 runs, 223/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1454,Sat Mar 20 15:27:12 +0000 2021,1373295062910607361,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1455,Sat Mar 20 15:27:12 +0000 2021,1373295065615855622,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1456,Sat Mar 20 15:27:13 +0000 2021,1373295067666915328,RT @BCCI: Team News:1⃣ change for #TeamIndia as @Natarajan_91 named in the team. England remain unchanged. @Paytm #INDvENG T20I.Fol…
1457,Sat Mar 20 15:27:13 +0000 2021,1373295068057006083,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1458,Sat Mar 20 15:27:14 +0000 2021,1373295071429226505,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1459,Sat Mar 20 15:27:14 +0000 2021,1373295071785746432,"RT @BCCI: 5th T20I. 4.4: J Archer to V Kohli (9), 5 runs extras WD, 42/0 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1460,Sat Mar 20 15:27:14 +0000 2021,1373295072066686976,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1461,Sat Mar 20 15:27:15 +0000 2021,1373295074700795912,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1462,Sat Mar 20 15:27:16 +0000 2021,1373295081826918409,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1463,Sat Mar 20 15:27:16 +0000 2021,1373295082174963713,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1464,Sat Mar 20 15:27:17 +0000 2021,1373295084431544322,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1465,Sat Mar 20 15:27:17 +0000 2021,1373295084754530309,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1466,Sat Mar 20 15:27:17 +0000 2021,1373295086293774339,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1467,Sat Mar 20 15:27:19 +0000 2021,1373295091935178758,RT @BCCI: No holding back! @surya_14kumar hits the 2nd and 3rd ball he faces for consecutive SIXES. #TeamIndia 114-1 from 11 overs. http…
1468,Sat Mar 20 15:27:19 +0000 2021,1373295092765663238,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
1469,Sat Mar 20 15:27:19 +0000 2021,1373295092933357569,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1470,Sat Mar 20 15:27:20 +0000 2021,1373295096716664836,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1471,Sat Mar 20 15:27:21 +0000 2021,1373295100684464130,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1472,Sat Mar 20 15:27:21 +0000 2021,1373295101078687745,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1473,Sat Mar 20 15:27:21 +0000 2021,1373295101670088709,"RT @BCCI: 5th T20I. 19.5: J Archer to V Kohli (79), 4 runs, 223/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1474,Sat Mar 20 15:27:22 +0000 2021,1373295104329322498,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1475,Sat Mar 20 15:27:22 +0000 2021,1373295106560647171,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1476,Sat Mar 20 15:27:22 +0000 2021,1373295106594283521,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1477,Sat Mar 20 15:27:22 +0000 2021,1373295106615242754,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1478,Sat Mar 20 15:27:22 +0000 2021,1373295106711638018,"RT @BCCI: After a nail-biting finish in the 4th T20I and the series evenly poised, #TeamIndia will take on England in the final T20I.Who…"
1479,Sat Mar 20 15:27:23 +0000 2021,1373295108490027014,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1480,Sat Mar 20 15:27:23 +0000 2021,1373295111690354694,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1481,Sat Mar 20 15:27:24 +0000 2021,1373295113791631363,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1482,Sat Mar 20 15:27:24 +0000 2021,1373295113963675649,"RT @BCCI: 5th T20I. 19.3: J Archer to V Kohli (73), 4 runs, 217/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1483,Sat Mar 20 15:27:25 +0000 2021,1373295117369405444,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1484,Sat Mar 20 15:27:25 +0000 2021,1373295118191521799,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1485,Sat Mar 20 15:27:25 +0000 2021,1373295119294558211,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1486,Sat Mar 20 15:27:26 +0000 2021,1373295121555329029,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1487,Sat Mar 20 15:27:26 +0000 2021,1373295121886683141,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1488,Sat Mar 20 15:27:26 +0000 2021,1373295123065364481,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1489,Sat Mar 20 15:27:26 +0000 2021,1373295123337859074,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
1490,Sat Mar 20 15:27:27 +0000 2021,1373295127645487106,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1491,Sat Mar 20 15:27:27 +0000 2021,1373295128849248263,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1492,Sat Mar 20 15:27:28 +0000 2021,1373295129256026115,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1493,Sat Mar 20 15:27:28 +0000 2021,1373295130594058247,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1494,Sat Mar 20 15:27:29 +0000 2021,1373295134582792192,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1495,Sat Mar 20 15:27:31 +0000 2021,1373295142891753478,"RT @BCCI: 5th T20I. 18.5: C Jordan to V Kohli (67), 4 runs, 210/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1496,Sat Mar 20 15:27:31 +0000 2021,1373295145672536069,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1497,Sat Mar 20 15:27:32 +0000 2021,1373295146087772168,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1498,Sat Mar 20 15:27:33 +0000 2021,1373295153952088065,"RT @BCCI: 5th T20I. 17.5: M Wood to V Kohli (61), 4 runs, 191/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1499,Sat Mar 20 15:27:35 +0000 2021,1373295159048241156,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1500,Sat Mar 20 15:27:36 +0000 2021,1373295163657830401,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1501,Sat Mar 20 15:27:36 +0000 2021,1373295164429455362,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1502,Sat Mar 20 15:27:37 +0000 2021,1373295170544758785,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1503,Sat Mar 20 15:27:37 +0000 2021,1373295170804805636,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1504,Sat Mar 20 15:27:38 +0000 2021,1373295172914610180,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1505,Sat Mar 20 15:27:38 +0000 2021,1373295174319706117,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1506,Sat Mar 20 15:27:39 +0000 2021,1373295175305326599,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
1507,Sat Mar 20 15:27:39 +0000 2021,1373295175645028355,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1508,Sat Mar 20 15:27:40 +0000 2021,1373295181395496965,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1509,Sat Mar 20 15:27:40 +0000 2021,1373295183102504965,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1510,Sat Mar 20 15:27:41 +0000 2021,1373295185673682944,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1511,Sat Mar 20 15:27:42 +0000 2021,1373295190585208843,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1512,Sat Mar 20 15:27:42 +0000 2021,1373295191432458241,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1513,Sat Mar 20 15:27:43 +0000 2021,1373295192040562688,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1514,Sat Mar 20 15:27:43 +0000 2021,1373295193420558337,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1515,Sat Mar 20 15:27:43 +0000 2021,1373295193865162762,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1516,Sat Mar 20 15:27:44 +0000 2021,1373295198701117444,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1517,Sat Mar 20 15:27:45 +0000 2021,1373295201284808712,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1518,Sat Mar 20 15:27:45 +0000 2021,1373295202681593859,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1519,Sat Mar 20 15:27:45 +0000 2021,1373295204413829132,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1520,Sat Mar 20 15:27:46 +0000 2021,1373295207681200129,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
1521,Sat Mar 20 15:27:47 +0000 2021,1373295209614774274,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1522,Sat Mar 20 15:27:49 +0000 2021,1373295220733964292,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1523,Sat Mar 20 15:27:49 +0000 2021,1373295220918345730,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1524,Sat Mar 20 15:27:50 +0000 2021,1373295223032279041,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1525,Sat Mar 20 15:27:50 +0000 2021,1373295223770476557,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1526,Sat Mar 20 15:27:51 +0000 2021,1373295227578970120,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1527,Sat Mar 20 15:27:52 +0000 2021,1373295231295123459,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
1528,Sat Mar 20 15:27:52 +0000 2021,1373295233564250114,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
1529,Sat Mar 20 15:27:53 +0000 2021,1373295235401326595,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
